datetime,open,high,low,close,vol,amount,change,changerate,amplitude,openinterest,ma1,ma2,ma3,ma4
2020/12/30 11:00,9.6324,9.6616,9.6129,9.6616,15817,15659013,0.0292,0.003,0.0051,13,9.648,9.5817,9.5374,9.5288
2020/12/30 11:10,9.6616,9.7103,9.6421,9.6519,33201,33000303,-0.0097,-0.001,0.0071,13,9.6441,9.6002,9.5442,9.5327
2020/12/30 11:20,9.6519,9.6713,9.6324,9.6616,9236,9152685,0.0097,0.001,0.004,13,9.646,9.6187,9.5496,9.5366
2020/12/30 11:30,9.6519,9.7006,9.6519,9.7006,34758,34556965,0.039,0.004,0.005,14,9.6616,9.6411,9.5579,9.5403
2020/12/30 13:10,9.7103,9.759,9.7006,9.7103,65534,65455988,0.0097,0.001,0.006,13,9.6772,9.6577,9.5681,9.5442
2020/12/30 13:20,9.7006,9.7103,9.6713,9.6713,16246,16164205,-0.039,-0.004,0.004,13,9.6791,9.6635,9.5769,9.548
2020/12/30 13:30,9.6713,9.7006,9.6519,9.7006,15938,15832413,0.0292,0.003,0.005,13,9.6889,9.6665,9.589,9.5525
2020/12/30 13:40,9.7006,9.72,9.6713,9.6713,13446,13389089,-0.0292,-0.003,0.005,13,9.6908,9.6684,9.5988,9.5562
2020/12/30 13:50,9.6713,9.6811,9.6324,9.6616,16270,16116934,-0.0097,-0.001,0.005,13,9.683,9.6723,9.6085,9.5593
2020/12/30 14:00,9.6616,9.6713,9.6421,9.6519,9637,9553169,-0.0097,-0.001,0.003,13,9.6713,9.6743,9.6183,9.561
2020/12/30 14:10,9.6519,9.7298,9.6421,9.7103,26840,26711862,0.0584,0.0061,0.0091,13,9.6791,9.6791,9.6304,9.5626
2020/12/30 14:20,9.7103,9.7298,9.6713,9.6811,18575,18512148,-0.0292,-0.003,0.006,13,9.6752,9.682,9.6411,9.5631
2020/12/30 14:30,9.6811,9.7298,9.6713,9.72,21619,21536107,0.039,0.004,0.006,13,9.685,9.6879,9.6533,9.5648
2020/12/30 14:40,9.72,9.7979,9.7103,9.7785,77320,77434605,0.0584,0.006,0.009,13,9.7083,9.6957,9.6684,9.5683
2020/12/30 14:50,9.7785,9.7979,9.7103,9.7395,42570,42624745,-0.039,-0.004,0.009,13,9.7259,9.6986,9.6782,9.5705
2020/12/30 15:00,9.7395,9.7882,9.7298,9.7882,69240,69462577,0.0487,0.005,0.006,15,9.7415,9.7103,9.6869,9.5739
2020/12/31 9:40,9.8272,10.022,9.759,10.0122,148219,150394410,0.224,0.0229,0.0269,13,9.8077,9.7415,9.704,9.5822
2020/12/31 9:50,10.022,10.0901,9.9246,10.0707,107634,110554437,0.0584,0.0058,0.0165,13,9.8778,9.7814,9.7249,9.5916
2020/12/31 10:00,10.0609,10.2265,10.0609,10.0901,137805,143727785,0.0195,0.0019,0.0164,13,9.9401,9.8242,9.7483,9.6012
2020/12/31 10:10,10.0999,10.1778,10.0707,10.0999,69631,72347387,0.0097,0.001,0.0106,13,10.0122,9.869,9.7717,9.6111
2020/12/31 10:20,10.0999,10.1194,10.0317,10.0414,42487,43972112,-0.0584,-0.0058,0.0087,13,10.0629,9.9022,9.7906,9.6204
2020/12/31 10:30,10.0414,10.0707,9.9343,9.9635,59307,60833565,-0.0779,-0.0078,0.0136,13,10.0531,9.9304,9.8062,9.6283
2020/12/31 10:40,9.9635,10.022,9.9148,10.022,39024,39954214,0.0584,0.0059,0.0108,13,10.0434,9.9606,9.8242,9.6379
2020/12/31 10:50,10.022,10.0317,9.8953,9.9246,36233,36979370,-0.0974,-0.0097,0.0136,13,10.0103,9.9752,9.8354,9.6452
2020/12/31 11:00,9.9246,9.9927,9.9148,9.9538,25464,25978544,0.0292,0.0029,0.0079,13,9.9811,9.9966,9.8476,9.6533
2020/12/31 11:10,9.9635,9.983,9.8077,9.8272,36332,36941996,-0.1266,-0.0127,0.0176,13,9.9382,10.0005,9.8554,9.6592
2020/12/31 11:20,9.8174,9.8953,9.8174,9.8856,38475,38958645,0.0584,0.0059,0.0079,13,9.9226,9.9879,9.8647,9.666
2020/12/31 11:30,9.8759,9.8953,9.8369,9.8661,23772,24072203,-0.0195,-0.002,0.0059,14,9.8914,9.9674,9.8744,9.6725
2020/12/31 13:10,9.8661,9.9246,9.8661,9.8759,21605,21938742,0.0097,0.001,0.0059,13,9.8817,9.946,9.8851,9.678
2020/12/31 13:20,9.8759,9.9635,9.8466,9.9246,20238,20569350,0.0487,0.0049,0.0118,13,9.8759,9.9285,9.8988,9.683
2020/12/31 13:30,9.9343,9.9538,9.8759,9.8856,20922,21295326,-0.039,-0.0039,0.0079,13,9.8876,9.9129,9.9075,9.6894
2020/12/31 13:40,9.8856,9.8953,9.8564,9.8661,16224,16449606,-0.0195,-0.002,0.0039,13,9.8837,9.9031,9.9168,9.6952
2020/12/31 13:50,9.8759,9.9733,9.8564,9.9538,21373,21747389,0.0877,0.0089,0.0118,13,9.9012,9.8963,9.9285,9.7027
2020/12/31 14:00,9.9635,9.9733,9.9148,9.9343,17721,18099850,-0.0195,-0.002,0.0059,13,9.9129,9.8973,9.9362,9.7092
2020/12/31 14:10,9.944,9.9538,9.9051,9.9343,28055,28611311,0,0,0.0049,13,9.9148,9.8953,9.946,9.7145
2020/12/31 14:20,9.9343,9.9343,9.7882,9.8077,46056,46551711,-0.1266,-0.0127,0.0147,13,9.8992,9.8934,9.947,9.7176
2020/12/31 14:30,9.8174,9.9343,9.8077,9.9343,43677,44320507,0.1266,0.0129,0.0129,13,9.9129,9.8983,9.9431,9.723
2020/12/31 14:40,9.9343,9.9635,9.8953,9.9343,51119,52158937,0,0,0.0069,13,9.909,9.9051,9.9362,9.7278
2020/12/31 14:50,9.9343,9.9635,9.9148,9.9246,59985,61229484,-0.0097,-0.001,0.0049,13,9.907,9.91,9.928,9.734
2020/12/31 15:00,9.9246,9.9343,9.8466,9.8759,71518,72557961,-0.0487,-0.0049,0.0088,15,9.8953,9.9051,9.9168,9.7398
2021/1/4 9:40,9.8661,9.9343,9.6713,9.7395,183758,184459388,-0.1364,-0.0138,0.0266,13,9.8817,9.8905,9.9017,9.7432
2021/1/4 9:50,9.7395,9.759,9.6519,9.6713,85761,85428075,-0.0682,-0.007,0.011,13,9.8291,9.871,9.8871,9.7458
2021/1/4 10:00,9.6713,9.72,9.6519,9.6713,50204,49935709,0,0,0.007,13,9.7765,9.8427,9.8695,9.7478
2021/1/4 10:10,9.6713,9.759,9.6713,9.72,38850,38747618,0.0487,0.005,0.0091,13,9.7356,9.8213,9.8593,9.7509
2021/1/4 10:20,9.72,9.7785,9.6811,9.6908,31242,31187479,-0.0292,-0.003,0.01,13,9.6986,9.797,9.8462,9.754
2021/1/4 10:30,9.7006,9.7785,9.6811,9.72,20916,20862793,0.0292,0.003,0.0101,13,9.6947,9.7882,9.8408,9.7577
2021/1/4 10:40,9.72,9.8759,9.72,9.8466,46003,46389419,0.1266,0.013,0.016,13,9.7298,9.7794,9.8389,9.7642
2021/1/4 10:50,9.8174,9.9148,9.8174,9.8369,44515,45095537,-0.0097,-0.001,0.0099,13,9.7629,9.7697,9.8374,9.7702
2021/1/4 11:00,9.8272,9.9148,9.8077,9.8856,20271,20555886,0.0487,0.005,0.0109,13,9.796,9.7658,9.8379,9.7772
2021/1/4 11:10,9.8759,9.9246,9.8564,9.9051,24533,24933617,0.0195,0.002,0.0069,13,9.8389,9.7687,9.8369,9.7846
2021/1/4 11:20,9.9148,9.9246,9.8564,9.8661,18937,19244696,-0.039,-0.0039,0.0069,13,9.8681,9.7814,9.8359,9.7913
2021/1/4 11:30,9.8661,9.9733,9.8564,9.944,27902,28421997,0.0779,0.0079,0.0118,14,9.8876,9.8087,9.8398,9.7992
2021/1/4 13:10,9.9538,10.0122,9.9538,10.0025,57882,59317301,0.0584,0.0059,0.0059,13,9.9207,9.8418,9.8423,9.808
2021/1/4 13:20,10.0025,10.0122,9.9538,9.983,28387,29085484,-0.0195,-0.0019,0.0058,13,9.9401,9.8681,9.8447,9.8165
2021/1/4 13:30,9.983,10.0609,9.9635,9.9635,41291,42455793,-0.0195,-0.002,0.0098,13,9.9518,9.8953,9.8462,9.8234
2021/1/4 13:40,9.9538,9.983,9.9246,9.9343,21426,21877362,-0.0292,-0.0029,0.0059,13,9.9655,9.9168,9.8525,9.8288
2021/1/4 13:50,9.9246,9.9733,9.9148,9.9343,16997,17342408,0,0,0.0059,13,9.9635,9.9255,9.8525,9.8332
2021/1/4 14:00,9.9343,9.9635,9.9051,9.944,16218,16549420,0.0097,0.001,0.0059,13,9.9518,9.9362,9.853,9.838
2021/1/4 14:10,9.944,9.9733,9.9246,9.9538,21544,22004874,0.0097,0.001,0.0049,13,9.946,9.9431,9.8544,9.8436
2021/1/4 14:20,9.9538,10.0122,9.9343,9.983,25539,26180229,0.0292,0.0029,0.0078,13,9.9499,9.9509,9.8598,9.8494
2021/1/4 14:30,9.983,10.0414,9.9635,10.0122,35719,36732074,0.0292,0.0029,0.0078,13,9.9655,9.9655,9.8734,9.8552
2021/1/4 14:40,10.0122,10.0317,9.9538,9.9733,24543,25193903,-0.039,-0.0039,0.0078,13,9.9733,9.9684,9.8885,9.8606
2021/1/4 14:50,9.9733,10.0122,9.9538,9.9538,34420,35288062,-0.0195,-0.002,0.0059,13,9.9752,9.9635,9.9026,9.8655
2021/1/4 15:00,9.9538,9.9635,9.9148,9.9343,40141,40948171,-0.0195,-0.002,0.0049,15,9.9713,9.9586,9.9134,9.8694
2021/1/5 9:40,9.8272,10.0025,9.7785,9.983,79341,80437000,0.0487,0.0049,0.0225,13,9.9713,9.9606,9.928,9.8739
2021/1/5 9:50,9.983,10.0317,9.8466,9.8661,62494,63751796,-0.1169,-0.0117,0.0185,13,9.9421,9.9538,9.9353,9.8772
2021/1/5 10:00,9.8661,9.8856,9.8272,9.8466,31302,31664534,-0.0195,-0.002,0.0059,13,9.9168,9.945,9.9353,9.8796
2021/1/5 10:10,9.8369,9.9538,9.8077,9.9538,33664,34164891,0.1071,0.0109,0.0148,13,9.9168,9.946,9.9411,9.8843
2021/1/5 10:20,9.9538,10.0025,9.8759,9.8856,37409,38229538,-0.0682,-0.0068,0.0127,13,9.907,9.9392,9.9411,9.888
2021/1/5 10:30,9.8856,9.8856,9.8369,9.8661,23803,24091287,-0.0195,-0.002,0.0049,13,9.8837,9.9275,9.9392,9.8916
